ID,A2006_11_BizGroup,A2006_11_Education,A2006_11_MonthsOfExp,A2006_12_BizGroup,A2006_12_Education,A2006_12_MonthsOfExp,A2007_1_BizGroup,A2007_1_Education,A2007_1_MonthsOfExp,A2007_2_BizGroup,A2007_2_Education,A2007_2_MonthsOfExp,A2007_3_BizGroup,A2007_3_Education,A2007_3_MonthsOfExp,A2007_4_BizGroup,A2007_4_Education,A2007_4_MonthsOfExp,A2007_5_BizGroup,A2007_5_Education,A2007_5_MonthsOfExp,A2007_6_BizGroup,A2007_6_Education,A2007_6_MonthsOfExp,A2007_7_BizGroup,A2007_7_Education,A2007_7_MonthsOfExp,A2007_8_BizGroup,A2007_8_Education,A2007_8_MonthsOfExp,A2007_9_BizGroup,A2007_9_Education,A2007_9_MonthsOfExp,A2007_10_BizGroup,A2007_10_Education,A2007_10_MonthsOfExp,A2007_11_BizGroup,A2007_11_Education,A2007_11_MonthsOfExp,A2007_12_BizGroup,A2007_12_Education,A2007_12_MonthsOfExp,A2008_1_BizGroup,A2008_1_Education,A2008_1_MonthsOfExp,A2008_2_BizGroup,A2008_2_Education,A2008_2_MonthsOfExp,A2008_3_BizGroup,A2008_3_Education,A2008_3_MonthsOfExp,A2008_4_BizGroup,A2008_4_Education,A2008_4_MonthsOfExp,A2008_5_BizGroup,A2008_5_Education,A2008_5_MonthsOfExp,A2008_6_BizGroup,A2008_6_Education,A2008_6_MonthsOfExp,A2008_7_BizGroup,A2008_7_Education,A2008_7_MonthsOfExp,A2008_8_BizGroup,A2008_8_Education,A2008_8_MonthsOfExp,A2008_9_BizGroup,A2008_9_Education,A2008_9_MonthsOfExp,A2008_10_BizGroup,A2008_10_Education,A2008_10_MonthsOfExp,A2008_11_BizGroup,A2008_11_Education,A2008_11_MonthsOfExp,A2008_12_BizGroup,A2008_12_Education,A2008_12_MonthsOfExp,A2009_1_BizGroup,A2009_1_Education,A2009_1_MonthsOfExp,A2009_2_BizGroup,A2009_2_Education,A2009_2_MonthsOfExp,A2009_3_BizGroup,A2009_3_Education,A2009_3_MonthsOfExp,A2009_4_BizGroup,A2009_4_Education,A2009_4_MonthsOfExp,A2009_5_BizGroup,A2009_5_Education,A2009_5_MonthsOfExp,A2009_6_BizGroup,A2009_6_Education,A2009_6_MonthsOfExp,A2009_7_BizGroup,A2009_7_Education,A2009_7_MonthsOfExp,A2009_8_BizGroup,A2009_8_Education,A2009_8_MonthsOfExp,A2009_9_BizGroup,A2009_9_Education,A2009_9_MonthsOfExp,A2009_10_BizGroup,A2009_10_Education,A2009_10_MonthsOfExp,A2009_11_BizGroup,A2009_11_Education,A2009_11_MonthsOfExp,A2009_12_BizGroup,A2009_12_Education,A2009_12_MonthsOfExp,A2010_1_BizGroup,A2010_1_Education,A2010_1_MonthsOfExp,A2010_2_BizGroup,A2010_2_Education,A2010_2_MonthsOfExp,A2010_3_BizGroup,A2010_3_Education,A2010_3_MonthsOfExp,A2010_4_BizGroup,A2010_4_Education,A2010_4_MonthsOfExp,A2010_5_BizGroup,A2010_5_Education,A2010_5_MonthsOfExp,A2010_6_BizGroup,A2010_6_Education,A2010_6_MonthsOfExp,A2010_7_BizGroup,A2010_7_Education,A2010_7_MonthsOfExp,A2010_8_BizGroup,A2010_8_Education,A2010_8_MonthsOfExp,A2010_9_BizGroup,A2010_9_Education,A2010_9_MonthsOfExp,A2010_10_BizGroup,A2010_10_Education,A2010_10_MonthsOfExp,A2010_11_BizGroup,A2010_11_Education,A2010_11_MonthsOfExp,A2010_12_BizGroup,A2010_12_Education,A2010_12_MonthsOfExp,A2011_1_BizGroup,A2011_1_Education,A2011_1_MonthsOfExp,A2011_2_BizGroup,A2011_2_Education,A2011_2_MonthsOfExp,A2011_3_BizGroup,A2011_3_Education,A2011_3_MonthsOfExp,A2011_4_BizGroup,A2011_4_Education,A2011_4_MonthsOfExp,A2011_5_BizGroup,A2011_5_Education,A2011_5_MonthsOfExp,A2011_6_BizGroup,A2011_6_Education,A2011_6_MonthsOfExp,A2011_7_BizGroup,A2011_7_Education,A2011_7_MonthsOfExp,A2011_8_BizGroup,A2011_8_Education,A2011_8_MonthsOfExp,A2011_9_BizGroup,A2011_9_Education,A2011_9_MonthsOfExp,A2011_10_BizGroup,A2011_10_Education,A2011_10_MonthsOfExp,A2011_11_BizGroup,A2011_11_Education,A2011_11_MonthsOfExp,A2011_12_BizGroup,A2011_12_Education,A2011_12_MonthsOfExp,A2012_1_BizGroup,A2012_1_Education,A2012_1_MonthsOfExp,A2012_2_BizGroup,A2012_2_Education,A2012_2_MonthsOfExp,A2012_3_BizGroup,A2012_3_Education,A2012_3_MonthsOfExp,A2012_4_BizGroup,A2012_4_Education,A2012_4_MonthsOfExp,A2012_5_BizGroup,A2012_5_Education,A2012_5_MonthsOfExp,A2012_6_BizGroup,A2012_6_Education,A2012_6_MonthsOfExp,A2012_7_BizGroup,A2012_7_Education,A2012_7_MonthsOfExp,A2012_8_BizGroup,A2012_8_Education,A2012_8_MonthsOfExp,A2012_9_BizGroup,A2012_9_Education,A2012_9_MonthsOfExp,A2012_10_BizGroup,A2012_10_Education,A2012_10_MonthsOfExp,A2012_11_BizGroup,A2012_11_Education,A2012_11_MonthsOfExp,A2012_12_BizGroup,A2012_12_Education,A2012_12_MonthsOfExp,A2013_1_BizGroup,A2013_1_Education,A2013_1_MonthsOfExp,A2013_2_BizGroup,A2013_2_Education,A2013_2_MonthsOfExp,A2013_3_BizGroup,A2013_3_Education,A2013_3_MonthsOfExp,A2013_4_BizGroup,A2013_4_Education,A2013_4_MonthsOfExp,A2013_5_BizGroup,A2013_5_Education,A2013_5_MonthsOfExp,A2013_6_BizGroup,A2013_6_Education,A2013_6_MonthsOfExp,A2013_7_BizGroup,A2013_7_Education,A2013_7_MonthsOfExp,A2013_8_BizGroup,A2013_8_Education,A2013_8_MonthsOfExp,A2013_9_BizGroup,A2013_9_Education,A2013_9_MonthsOfExp,A2013_10_BizGroup,A2013_10_Education,A2013_10_MonthsOfExp,A2013_11_BizGroup,A2013_11_Education,A2013_11_MonthsOfExp,A2013_12_BizGroup,A2013_12_Education,A2013_12_MonthsOfExp,A2014_1_BizGroup,A2014_1_Education,A2014_1_MonthsOfExp,A2014_2_BizGroup,A2014_2_Education,A2014_2_MonthsOfExp,A2014_3_BizGroup,A2014_3_Education,A2014_3_MonthsOfExp,A2014_4_BizGroup,A2014_4_Education,A2014_4_MonthsOfExp,A2014_5_BizGroup,A2014_5_Education,A2014_5_MonthsOfExp,A2014_6_BizGroup,A2014_6_Education,A2014_6_MonthsOfExp,A2014_7_BizGroup,A2014_7_Education,A2014_7_MonthsOfExp,A2014_8_BizGroup,A2014_8_Education,A2014_8_MonthsOfExp,A2014_9_BizGroup,A2014_9_Education,A2014_9_MonthsOfExp,A2014_10_BizGroup,A2014_10_Education,A2014_10_MonthsOfExp,A2014_11_BizGroup,A2014_11_Education,A2014_11_MonthsOfExp,A2014_12_BizGroup,A2014_12_Education,A2014_12_MonthsOfExp,A2015_1_BizGroup,A2015_1_Education,A2015_1_MonthsOfExp,A2015_2_BizGroup,A2015_2_Education,A2015_2_MonthsOfExp,A2015_3_BizGroup,A2015_3_Education,A2015_3_MonthsOfExp,A2015_4_BizGroup,A2015_4_Education,A2015_4_MonthsOfExp,A2015_5_BizGroup,A2015_5_Education,A2015_5_MonthsOfExp,A2015_6_BizGroup,A2015_6_Education,A2015_6_MonthsOfExp
3803729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,1,0,Finance,1,1,Finance,1,2,Finance,1,3,Finance,1,4,Finance,1,5,Finance,1,6,Finance,1,7,Finance,1,8,Finance,1,9,Finance,1,10,Finance,1,11,Finance,1,12,Finance,1,13,Finance,1,14,Finance,1,15,Finance,1,16,Finance,1,17,Finance,1,18,Finance,1,19,Finance,1,20,Finance,1,21,Finance,1,22,Finance,1,23,Finance,1,24,Finance,1,25,Finance,1,26,Finance,1,27,Finance,1,28,Finance,1,29,Finance,1,30,Finance,1,31,Finance,1,32,Finance,1,33,Finance,1,34,Finance,1,35,Finance,1,36,Finance,1,37,Finance,1,38,Finance,1,39,Finance,1,40,Finance,1,41,Finance,1,42,Finance,1,43,Finance,1,44,Finance,1,45,Finance,1,46,Finance,1,47,Finance,1,48,Finance,1,49,Finance,1,50,Finance,1,51,Finance,1,52,Finance,1,53,Finance,1,54,Finance,1,55,Finance,1,56,Finance,1,57,Finance,1,58
3803610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,1,0,IT,1,1,IT,1,2,IT,1,3,IT,1,4,IT,1,5,IT,1,6,IT,1,7,IT,1,8,IT,1,9,IT,1,10,IT,1,11,IT,1,12,IT,1,13,IT,1,14,IT,1,15,IT,1,16,IT,1,17,IT,1,18,IT,1,19,IT,1,20,IT,1,21,IT,1,22,IT,1,23,IT,1,24,IT,1,25,IT,1,26,IT,1,27,IT,1,28,IT,1,29,IT,1,30,IT,1,31,IT,1,32,IT,1,33,IT,1,34,IT,1,35,IT,1,36,IT,1,37,IT,1,38,IT,1,39,IT,3,40,IT,3,41,IT,3,42,IT,3,43,IT,3,44,IT,3,45,IT,3,46,IT,3,47,IT,3,48,IT,3,49,IT,3,50,IT,3,51,IT,3,52,IT,3,53,IT,3,54,IT,3,55,IT,3,56,IT,3,57,IT,3,58,IT,3,59
3789968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,0,0,HR,0,1,HR,0,2,HR,0,3,HR,0,4,HR,0,5,HR,0,6,HR,0,7,HR,0,8,HR,0,9,HR,0,10,HR,0,11,HR,0,12,HR,0,13,HR,0,14,HR,0,15,HR,0,16,HR,0,17,HR,0,18,HR,0,19,HR,0,20,HR,0,21,HR,0,22,HR,0,23,HR,0,24,HR,0,25,HR,0,26,HR,0,27,HR,0,28,HR,0,29,HR,0,30,HR,0,31,HR,0,32,HR,0,33,HR,0,34,HR,0,35,HR,0,36,HR,0,37,HR,0,38,HR,0,39,HR,0,40,HR,0,41,HR,0,42,HR,0,43,HR,0,44,HR,0,45,HR,0,46,HR,0,47,HR,0,48,HR,0,49,HR,0,50,HR,0,51,HR,0,52,HR,0,53,HR,0,54,HR,0,55,HR,0,56,HR,0,57,HR,0,58,HR,0,59
579160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,0,0,Manufacturing,0,1,Manufacturing,0,2,Manufacturing,0,3,Manufacturing,0,4,Manufacturing,0,5,Manufacturing,0,6,Manufacturing,0,7,Manufacturing,0,8,Manufacturing,0,9,Manufacturing,0,10,Manufacturing,0,11,Manufacturing,0,12,Manufacturing,0,13,Manufacturing,0,14,Manufacturing,0,15,Manufacturing,0,16,Manufacturing,0,17,Manufacturing,0,18,Manufacturing,0,19,Manufacturing,0,20,Manufacturing,0,21,Manufacturing,0,22,Manufacturing,0,23,Manufacturing,0,24,Manufacturing,0,25,Manufacturing,0,26,Manufacturing,0,27,Manufacturing,0,28,Manufacturing,0,29,Manufacturing,0,30,Manufacturing,0,31,Manufacturing,0,32,Manufacturing,0,33,Manufacturing,0,34,Manufacturing,0,35,Manufacturing,0,36,Manufacturing,0,37,Manufacturing,0,38,Manufacturing,0,39,Manufacturing,0,40,Manufacturing,0,41,Manufacturing,0,42,Manufacturing,0,43,Manufacturing,0,44,Manufacturing,0,45,Manufacturing,0,46,Manufacturing,0,47,Manufacturing,0,48,Manufacturing,0,49,Manufacturing,0,50,Manufacturing,0,51,Manufacturing,0,52,Manufacturing,0,53,Manufacturing,0,54,Manufacturing,0,55,Manufacturing,0,56,Manufacturing,0,57,Manufacturing,0,58,Manufacturing,0,59
3772986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legal,4,0,Legal,4,1,Legal,4,2,Legal,4,3,Legal,4,4,Legal,4,5,Legal,4,6,Legal,4,7,Legal,4,8,Legal,4,9,Legal,4,10,Legal,4,11,Legal,4,12,Legal,4,13,Legal,4,14,Legal,4,15,Legal,4,16,Legal,4,17,Legal,4,18,Legal,4,19,Legal,4,20,Legal,4,21,Legal,4,22,Legal,4,23,Legal,4,24,Legal,4,25,Legal,4,26,Legal,4,27,Legal,4,28,Legal,4,29,Legal,4,30,Legal,4,31,Legal,4,32,Legal,4,33,Legal,4,34,Legal,4,35,Legal,4,36,Legal,4,37,Legal,4,38,Legal,4,39,Legal,4,40,Legal,4,41,Legal,4,42,Legal,4,43,Legal,4,44,Legal,4,45,Legal,4,46,Legal,4,47,Legal,4,48,Legal,4,49,Legal,4,50,Legal,4,51,Legal,4,52,Legal,4,53,Legal,4,54,Legal,4,55,Legal,4,56,Legal,4,57,Legal,4,58,Legal,4,59
105597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arquitecture,3,0,Arquitecture,3,1,Arquitecture,3,2,Arquitecture,3,3,Arquitecture,3,4,Arquitecture,3,5,Arquitecture,3,6,Arquitecture,3,7,Arquitecture,3,8,Arquitecture,3,9,Arquitecture,3,10,Arquitecture,3,11,Arquitecture,3,12,Arquitecture,3,13,Arquitecture,3,14,Arquitecture,3,15,Arquitecture,3,16,Arquitecture,3,17,Arquitecture,3,18,Arquitecture,3,19,Arquitecture,3,20,Arquitecture,3,21,Arquitecture,3,22,Arquitecture,3,23,Arquitecture,3,24,Arquitecture,3,25,Arquitecture,3,26,Arquitecture,3,27,Arquitecture,3,28,Arquitecture,3,29,Arquitecture,3,30,Arquitecture,3,31,Arquitecture,3,32,Arquitecture,3,33,Arquitecture,3,34,Arquitecture,3,35,Arquitecture,3,36,Arquitecture,3,37,Arquitecture,3,38,Arquitecture,3,39,Arquitecture,3,40,Arquitecture,3,41,Arquitecture,3,42,Arquitecture,3,43,Arquitecture,3,44,Arquitecture,3,45,Arquitecture,3,46,Arquitecture,3,47,Arquitecture,3,48,Arquitecture,3,49,Arquitecture,3,50,Arquitecture,3,51,Arquitecture,3,52,Arquitecture,3,53,Arquitecture,3,54,Arquitecture,3,55,Arquitecture,3,56,Arquitecture,3,57,Arquitecture,3,58,Arquitecture,3,59
81363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,0,0,Finance,0,1,Finance,0,2,Finance,0,3,Finance,0,4,Finance,0,5,Finance,0,6,Finance,0,7,Finance,0,8,Finance,0,9,Finance,0,10,Finance,0,11,Finance,0,12,Finance,0,13,Finance,0,14,Finance,0,15,Finance,0,16,Finance,0,17,Finance,0,18,Finance,0,19,Finance,0,20,Finance,0,21,Finance,0,22,Finance,0,23,Finance,0,24,Finance,0,25,Finance,0,26,Finance,0,27,Finance,0,28,Finance,0,29,Finance,0,30,Finance,0,31,Finance,0,32,Finance,0,33,Finance,0,34,Finance,0,35,Finance,0,36,Finance,0,37,Finance,0,38,Finance,0,39,Finance,0,40,Finance,0,41,Finance,0,42,Finance,0,43,Finance,0,44,Finance,0,45,Finance,0,46,Finance,0,47,Finance,0,48,Finance,0,49,Finance,0,50,Finance,0,51,Finance,0,52,Finance,0,53,Finance,0,54,Finance,0,55,Finance,0,56,Finance,0,57,Finance,0,58,Finance,0,59,Finance,0,60,Finance,0,61,Finance,0,62,Finance,0,63,Finance,0,64,Finance,0,65,Finance,0,66,Finance,0,67,Finance,0,68,Finance,0,69,Finance,0,70,Finance,0,71,Finance,0,72,Finance,0,73,Finance,0,74,Finance,0,75,Finance,0,76,Finance,0,77,Finance,0,78,Finance,0,79,Finance,0,80,Finance,0,81,Finance,0,82,Finance,0,83,Finance,0,84,Finance,0,85,Finance,0,86
44779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arquitecture,4,0,Arquitecture,4,1,Arquitecture,4,2,Arquitecture,4,3,Arquitecture,4,4,Arquitecture,4,5,Arquitecture,4,6,Arquitecture,4,7,Arquitecture,4,8,Arquitecture,4,9,Arquitecture,4,10,Arquitecture,4,11,Arquitecture,4,12,Arquitecture,4,13,Arquitecture,4,14,Arquitecture,4,15,Arquitecture,4,16,Arquitecture,4,17,Arquitecture,4,18,Arquitecture,4,19,Arquitecture,4,20,Arquitecture,4,21,Arquitecture,4,22,Arquitecture,4,23,Arquitecture,4,24,Arquitecture,4,25,Arquitecture,4,26,Arquitecture,4,27,Arquitecture,4,28,Arquitecture,4,29,Arquitecture,4,30,Arquitecture,4,31,Arquitecture,4,32,Arquitecture,4,33,Arquitecture,4,34,Arquitecture,4,35,Arquitecture,4,36,Arquitecture,4,37,Arquitecture,4,38,Arquitecture,4,39,Arquitecture,4,40,Arquitecture,4,41,Arquitecture,4,42,Arquitecture,4,43,Arquitecture,4,44,Arquitecture,4,45,Arquitecture,4,46,Arquitecture,4,47,Arquitecture,4,48,Arquitecture,4,49,Arquitecture,4,50,Arquitecture,4,51,Arquitecture,4,52,Arquitecture,4,53,Arquitecture,4,54,Arquitecture,4,55,Arquitecture,4,56,Arquitecture,4,57,Arquitecture,4,58,Arquitecture,4,59,Arquitecture,4,60
2233877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,0,0,HR,0,1,HR,0,2,HR,0,3,HR,0,4,HR,0,5,HR,0,6,HR,0,7,HR,0,8,HR,0,9,HR,0,10,HR,0,11,HR,0,12,HR,0,13,HR,0,14,HR,0,15,HR,0,16,HR,0,17,HR,0,18,HR,0,19,HR,0,20,HR,0,21,HR,0,22,HR,0,23,HR,0,24,HR,0,25,HR,0,26,HR,0,27,HR,0,28,HR,0,29,HR,0,30,HR,0,31,HR,0,32,HR,0,33,HR,0,34,HR,0,35,HR,0,36,HR,0,37,HR,0,38,HR,0,39,HR,0,40,HR,0,41,HR,0,42,HR,0,43,HR,0,44,HR,0,45,HR,0,46,HR,0,47,HR,0,48,HR,0,49,HR,0,50,HR,0,51,HR,0,52,HR,0,53,HR,0,54,HR,0,55,HR,0,56,HR,0,57,HR,0,58,HR,0,59,HR,0,60,HR,0,61,HR,0,62,HR,0,63,HR,0,64,HR,0,65,HR,0,66,HR,0,67,HR,0,68,HR,0,69,HR,0,70,HR,0,71,HR,0,72,HR,0,73,HR,0,74,HR,0,75,HR,0,76,HR,0,77,HR,0,78,HR,0,79,HR,0,80,HR,0,81,HR,0,82,HR,0,83,HR,0,84,HR,0,85,HR,0,86,HR,0,87,HR,0,88,HR,0,89,HR,0,90
2600306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,0,0,HR,0,1,HR,0,2,HR,0,3,HR,0,4,HR,0,5,HR,0,6,HR,0,7,HR,0,8,HR,0,9,HR,0,10,HR,0,11,HR,0,12,HR,0,13,HR,0,14,HR,0,15,HR,0,16,HR,0,17,HR,0,18,HR,0,19,HR,0,20,HR,0,21,HR,0,22,HR,0,23,HR,0,24,HR,0,25,HR,0,26,HR,0,27,HR,0,28,HR,0,29,HR,0,30,HR,0,31,HR,0,32,HR,0,33,HR,0,34,HR,0,35,HR,0,36,HR,0,37,HR,0,38,HR,0,39,HR,0,40,HR,0,41,HR,0,42,HR,0,43,HR,0,44,HR,0,45,HR,0,46,HR,0,47,HR,0,48,HR,0,49,HR,0,50,HR,0,51,HR,0,52,HR,0,53,HR,0,54,HR,0,55,HR,0,56,HR,0,57,HR,0,58,HR,0,59,HR,0,60,HR,0,61,HR,0,62,HR,0,63,HR,0,64,HR,0,65,HR,0,66,HR,0,67,HR,0,68,HR,0,69,HR,0,70,HR,0,71,HR,0,72,HR,0,73,HR,0,74,HR,0,75,HR,0,76,HR,0,77,HR,0,78,HR,0,79,HR,0,80,HR,0,81,HR,0,82,HR,0,83,HR,0,84,HR,0,85,HR,0,86,HR,0,87,HR,0,88
46869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,4,0,HR,4,1,HR,4,2,HR,4,3,HR,4,4,HR,4,5,HR,4,6,HR,4,7,HR,4,8,HR,4,9,HR,4,10,HR,4,11,HR,4,12,HR,4,13,HR,4,14,HR,4,15,HR,4,16,HR,4,17,HR,4,18,HR,4,19,HR,4,20,HR,4,21,HR,4,22,HR,4,23,HR,4,24,HR,4,25,HR,4,26,HR,4,27,HR,4,28,HR,4,29,HR,4,30,HR,4,31,HR,4,32,HR,4,33,HR,4,34,HR,4,35,HR,4,36,HR,4,37,HR,4,38,HR,4,39,HR,4,40,HR,4,41,HR,4,42,HR,4,43,HR,4,44,HR,4,45,HR,4,46,HR,4,47,HR,4,48,HR,4,49,HR,4,50,HR,4,51,HR,4,52,HR,4,53,HR,4,54,HR,4,55,HR,4,56,HR,4,57,HR,4,58,HR,4,59,HR,4,60
3457235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arquitecture,1,0,Arquitecture,1,1,Arquitecture,1,2,Arquitecture,1,3,Arquitecture,1,4,Arquitecture,1,5,Arquitecture,1,6,Arquitecture,1,7,Arquitecture,1,8,Arquitecture,1,9,Arquitecture,1,10,Arquitecture,1,11,Arquitecture,1,12,Arquitecture,1,13,Arquitecture,1,14,Arquitecture,1,15,Arquitecture,1,16,Arquitecture,1,17,Arquitecture,1,18,Arquitecture,1,19,Arquitecture,1,20,Arquitecture,1,21,Arquitecture,1,22,Arquitecture,1,23,Arquitecture,1,24,Arquitecture,1,25,Arquitecture,1,26,Arquitecture,1,27,Arquitecture,1,28,Arquitecture,1,29,Arquitecture,1,30,Arquitecture,1,31,Arquitecture,1,32,Arquitecture,1,33,Arquitecture,1,34,Arquitecture,1,35,Arquitecture,1,36,Arquitecture,1,37,Arquitecture,1,38,Arquitecture,1,39,Arquitecture,1,40,Arquitecture,1,41,Arquitecture,1,42,Arquitecture,1,43,Arquitecture,1,44,Arquitecture,1,45,Arquitecture,1,46,Arquitecture,1,47,Arquitecture,1,48,Arquitecture,1,49,Arquitecture,1,50,Arquitecture,1,51,Arquitecture,1,52,Arquitecture,1,53,Arquitecture,1,54,Arquitecture,1,55,Arquitecture,1,56,Arquitecture,1,57,Arquitecture,1,58,Arquitecture,1,59,Arquitecture,1,60,Arquitecture,1,61
99255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,4,0,HR,4,1,HR,4,2,HR,4,3,HR,4,4,HR,4,5,HR,4,6,HR,4,7,HR,4,8,HR,4,9,HR,4,10,HR,4,11,HR,4,12,HR,4,13,HR,4,14,HR,4,15,HR,4,16,HR,4,17,HR,4,18,HR,4,19,HR,4,20,HR,4,21,HR,4,22,HR,4,23,HR,4,24,HR,4,25,HR,4,26,HR,4,27,HR,4,28,HR,4,29,HR,4,30,HR,4,31,HR,4,32,HR,4,33,HR,4,34,HR,4,35,HR,4,36,HR,4,37,HR,4,38,HR,4,39,HR,4,40,HR,4,41,HR,4,42,HR,4,43,HR,4,44,HR,4,45,HR,4,46,HR,4,47,HR,4,48,HR,4,49,HR,4,50,HR,4,51,HR,4,52,HR,4,53,HR,4,54,HR,4,55,HR,4,56,HR,4,57,HR,4,58,HR,4,59,HR,4,60,HR,4,61
329749,IT,3,0,IT,3,1,IT,3,2,IT,3,3,IT,3,4,IT,3,5,IT,3,6,IT,3,7,IT,3,8,IT,3,9,IT,3,10,IT,3,11,IT,3,12,IT,3,13,IT,3,14,IT,3,15,IT,3,16,IT,3,17,IT,3,18,IT,3,19,IT,3,20,IT,3,21,IT,3,22,IT,3,23,IT,3,24,IT,3,25,IT,3,26,IT,3,27,IT,3,28,IT,3,29,IT,3,30,IT,3,31,IT,3,32,IT,3,33,IT,3,34,IT,3,35,IT,3,36,IT,3,37,IT,3,38,IT,3,39,IT,3,40,IT,3,41,HR,3,0,HR,3,1,HR,3,2,HR,3,3,HR,3,4,HR,3,5,HR,3,6,HR,3,7,HR,3,8,HR,3,9,HR,3,10,HR,3,11,HR,3,12,HR,3,13,HR,3,14,HR,3,15,HR,3,16,HR,3,17,HR,3,18,HR,3,19,HR,3,20,HR,3,21,HR,3,22,HR,3,23,HR,3,24,HR,3,25,HR,3,26,HR,3,27,HR,3,28,HR,3,29,HR,3,30,HR,3,31,HR,3,32,HR,3,33,HR,3,34,HR,3,35,HR,3,36,HR,3,37,HR,3,38,HR,3,39,HR,3,40,HR,3,41,HR,3,42,HR,3,43,HR,3,44,HR,3,45,HR,3,46,HR,3,47,HR,3,48,HR,3,49,HR,3,50,HR,3,51,HR,3,52,HR,3,53,HR,3,54,HR,3,55,HR,3,56,HR,3,57,HR,3,58,HR,3,59,HR,3,60,HR,3,61
95986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sales Market ,0,0,Sales Market ,0,1,Sales Market ,0,2,Sales Market ,0,3,Sales Market ,0,4,Sales Market ,0,5,Sales Market ,0,6,Sales Market ,0,7,Sales Market ,0,8,Sales Market ,0,9,Sales Market ,0,10,Sales Market ,0,11,Sales Market ,0,12,Sales Market ,0,13,Sales Market ,0,14,Sales Market ,0,15,Sales Market ,0,16,Sales Market ,0,17,Sales Market ,0,18,Sales Market ,0,19,Sales Market ,0,20,HR,0,0,HR,0,1,HR,0,2,HR,0,3,HR,0,4,HR,0,5,HR,0,6,HR,0,7,HR,0,8,HR,0,9,HR,0,10,HR,0,11,HR,0,12,HR,0,13,HR,0,14,HR,0,15,HR,0,16,HR,0,17,HR,0,18,HR,0,19,HR,0,20,HR,0,21,HR,0,22,HR,0,23,HR,0,24,HR,0,25,HR,0,26,HR,0,27,HR,0,28,HR,0,29,HR,0,30,HR,0,31,HR,0,32,HR,0,33,HR,0,34,HR,0,35,HR,0,36,HR,0,37,HR,0,38,HR,0,39,HR,0,40,HR,0,41,HR,0,42,HR,0,43,HR,0,44,HR,0,45,HR,0,46,HR,0,47,HR,0,48,HR,0,49,HR,0,50,HR,0,51,HR,0,52,HR,0,53,HR,0,54,HR,0,55,HR,0,56,HR,0,57,HR,0,58,HR,0,59,HR,0,60,HR,0,61,HR,0,62
